tenant,request_id,submit_time,ttft_ms,total_latency_ms,tokens_out,http_status,is_oom,error
chat,55,1776632374.2290742,32.096147537231445,1637.8769874572754,64,200,False,
chat,1469,1776632660.1658032,50.82058906555176,748.619794845581,63,200,False,
chat,655,1776632498.610829,90.30961990356445,1990.781545639038,64,200,False,
chat,1477,1776632662.2197978,58.19129943847656,768.1715488433838,59,200,False,
chat,1479,1776632662.2575896,59.28397178649902,756.7780017852783,62,200,False,
chat,46,1776632371.7157412,31.9063663482666,748.5904693603516,61,200,False,
chat,661,1776632499.5813491,82.02028274536133,2020.068883895874,63,200,False,
chat,738,1776632513.4527912,36.36026382446289,747.3385334014893,64,200,False,
chat,1461,1776632658.3346813,42.34147071838379,754.1732788085938,64,200,False,
chat,156,1776632395.263518,159.51085090637207,1961.6062641143799,62,200,False,
chat,553,1776632479.6715739,97.20849990844727,1933.6724281311035,63,200,False,
chat,1433,1776632653.6116016,34.18445587158203,757.392168045044,64,200,False,
chat,1485,1776632663.364816,35.23898124694824,750.2255439758301,64,200,False,
chat,53,1776632373.7323904,51.6047477722168,908.0095291137695,62,200,False,
chat,1465,1776632659.6064591,31.879663467407227,747.6623058319092,64,200,False,
chat,10,1776632365.2258542,2354.705572128296,3236.3975048065186,64,200,False,
chat,243,1776632411.2167416,104.51698303222656,1932.7054023742676,59,200,False,
chat,1431,1776632653.4928167,38.506507873535156,759.1121196746826,60,200,False,
chat,1475,1776632661.5812075,43.1675910949707,758.5115432739258,64,200,False,
chat,1460,1776632658.3264554,38.90252113342285,752.8603076934814,64,200,False,
chat,1482,1776632662.7858276,32.49955177307129,748.6763000488281,61,200,False,
chat,11,1776632365.5125134,2067.986488342285,2948.930263519287,64,200,False,
chat,1471,1776632661.0534277,38.578033447265625,753.8065910339355,64,200,False,
chat,138,1776632390.8270102,1825.9832859039307,3894.320249557495,63,200,False,
chat,546,1776632477.9043398,109.58266258239746,1930.8099746704102,63,200,False,
chat,34,1776632369.6419175,34.23309326171875,754.1661262512207,64,200,False,
chat,517,1776632470.5946574,75.0880241394043,1912.6734733581543,63,200,False,
chat,1450,1776632656.2518525,44.97790336608887,752.1529197692871,63,200,False,
chat,44,1776632371.627655,38.35272789001465,757.4222087860107,64,200,False,
chat,1454,1776632657.3288882,19.544124603271484,734.0068817138672,63,200,False,
chat,28,1776632368.937241,29.81710433959961,750.7307529449463,64,200,False,
chat,555,1776632479.7279325,75.79970359802246,1908.1816673278809,64,200,False,
chat,1446,1776632655.6836278,32.02629089355469,750.8671283721924,61,200,False,
chat,12,1776632365.753167,1840.2955532073975,2709.2413902282715,58,200,False,
chat,235,1776632409.9759448,72.78800010681152,1941.0886764526367,64,200,False,
chat,516,1776632470.1131487,70.09530067443848,1900.6237983703613,64,200,False,
chat,707,1776632506.6337385,90.31987190246582,1665.8596992492676,63,200,False,
chat,75,1776632379.3914862,117.73228645324707,1880.0396919250488,63,200,False,
chat,140,1776632391.1044588,1548.267126083374,3616.1069869995117,64,200,False,
chat,508,1776632468.8360476,63.584327697753906,1892.059087753296,62,200,False,
chat,51,1776632373.4159849,30.382156372070312,742.3996925354004,64,200,False,
chat,236,1776632410.278107,90.6219482421875,1952.1620273590088,63,200,False,
chat,509,1776632469.1357322,83.41073989868164,1919.6696281433105,63,200,False,
chat,13,1776632365.8186283,1774.951457977295,2643.143653869629,63,200,False,
chat,215,1776632406.0249448,96.67849540710449,1947.904109954834,63,200,False,
chat,1444,1776632655.2381597,45.091867446899414,754.1325092315674,59,200,False,
chat,47,1776632371.8719337,48.11882972717285,750.6670951843262,59,200,False,
chat,158,1776632395.37594,77.0266056060791,1934.894323348999,63,200,False,
chat,547,1776632478.3414633,82.95392990112305,1916.2530899047852,64,200,False,
chat,22,1776632367.7725585,166.85247421264648,912.4648571014404,60,200,False,
chat,263,1776632415.1851716,84.96665954589844,1566.4589405059814,60,200,False,
